"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"FAM98A",0,0,0,1,0,0,0,1,0,0,0,1
"TRAPPC12",0,2,0,1,0,0,0,1,0,2,0,1
"ADI1",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"RNASEH1",0,0,0,1,0,0,0,1,0,0,0,1
"RPS7",0,0,0,1,0,0,0,1,0,0,0,1
"COLEC11",0,0,0,1,0,0,0,1,0,0,0,1
"CRIM1",0,0,0,1,0,0,0,1,0,0,0,1
"FEZ2",0,1,0,1,0,0,0,1,0,1,0,1
"ALLC",19,22,0.863641415322478,0.733645372381942,0,0,0,1,19,22,0.863641415322478,0.733645372381942
"VIT",8,6,1.33331584236617,0.395263671875,0,0,0,1,8,6,1.33331584236617,0.395263671875
"STRN",0,0,0,1,0,0,0,1,0,0,0,1
"HEATR5B",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"DCDC2C",8,8,1,0.598190307617187,0,0,0,1,8,8,1,0.598190307617187
"GPATCH11",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"EIF2AK2",0,0,0,1,0,0,0,1,0,0,0,1
"SULT6B1",6,3,1.99994297853116,0.25390625,0,0,0,1,6,3,1.99994297853116,0.25390625
"CEBPZ",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"NDUFAF7",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"PRKD3",0,0,0,1,0,0,0,1,0,0,0,1
"QPCT",2,6,0.33332449100887,0.96484375,0,0,0,1,2,6,0.33332449100887,0.96484375
"CDC42EP3",0,0,0,1,0,0,0,1,0,0,0,1
"RMDN2",5,6,0.833339670308138,0.7255859375,0,0,0,1,5,6,0.833339670308138,0.7255859375
"CYP1B1",8,14,0.571442809605116,0.933099746704102,0,0,0,1,8,14,0.571442809605116,0.933099746704102
"ATL2",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"HNRNPLL",0,0,0,1,0,0,0,1,0,0,0,1
"GALM",11,19,0.57896155131698,0.950631426647305,0,0,0,1,11,19,0.57896155131698,0.950631426647305
"SRSF7",0,0,0,1,0,0,0,1,0,0,0,1
"GEMIN6",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"DHX57",20,13,1.53843062201474,0.148103184299543,0,0,0,1,20,13,1.53843062201474,0.148103184299543
"MORN2",0,0,0,1,0,0,0,1,0,0,0,1
"ARHGEF33",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"SOS1",5,6,0.833339670308138,0.7255859375,0,0,0,1,5,6,0.833339670308138,0.7255859375
"CDKL4",20,11,1.81813441081036,0.0748063921928405,0,0,0,1,20,11,1.81813441081036,0.0748063921928405
"MAP4K3",0,2,0,1,1,1,1,0.75,1,3,0.33332444571292,0.9375
"TMEM178A",0,0,0,1,2,1,1.99994298122268,0.5,2,1,1.99994298122268,0.5
"THUMPD2",7,4,1.74995640367567,0.2744140625,0,0,0,1,7,4,1.74995640367567,0.2744140625
"SLC8A1",0,0,0,1,10,8,1.24998786282077,0.407264709472656,10,8,1.24998786282077,0.407264709472656
"FAM110C",2,1,1.99994298122268,0.5,0,1,0,1,2,2,1,0.6875
"PKDCC",0,0,0,1,0,1,0,1,0,1,0,1
"EML4",0,0,0,1,0,0,0,1,0,0,0,1
"COX7A2L",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"KCNG3",0,0,0,1,0,0,0,1,0,0,0,1
"MTA3",0,0,0,1,0,0,0,1,0,0,0,1
"OXER1",0,0,0,1,0,0,0,1,0,0,0,1
"HAAO",7,4,1.74995640367567,0.2744140625,0,0,0,1,7,4,1.74995640367567,0.2744140625
"ZFP36L2",0,0,0,1,0,0,0,1,0,0,0,1
"THADA",13,13,1,0.577490508556366,0,0,0,1,13,13,1,0.577490508556366
"PLEKHH2",2,4,0.500014255437044,0.890625,0,0,0,1,2,4,0.500014255437044,0.890625
"DYNC2LI1",6,8,0.750009838798097,0.78802490234375,0,0,0,1,6,8,0.750009838798097,0.78802490234375
"ABCG5",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"ABCG8",27,20,1.34998140591478,0.190846698831607,0,0,0,1,27,20,1.34998140591478,0.190846698831607
"LRPPRC",5,3,1.66662789881154,0.36328125,0,0,0,1,5,3,1.66662789881154,0.36328125
"PPM1B",0,0,0,1,0,0,0,1,0,0,0,1
"SLC3A1",8,10,0.800007767870128,0.759658813476562,0,0,0,1,8,10,0.800007767870128,0.759658813476562
"PREPL",5,4,1.24998786284456,0.5,0,0,0,1,5,4,1.24998786284456,0.5
"CAMKMT",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"SIX3",0,0,0,1,5,6,0.833339670308138,0.7255859375,5,6,0.833339670308138,0.7255859375
"SIX2",2,1,1.99994298122268,0.5,1,0,Inf,0.5,3,1,3.0000799907165,0.3125
"SRBD1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PRKCE",0,0,0,1,3,1,3.0000799907165,0.3125,3,1,3.0000799907165,0.3125
"EPAS1",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM247",0,0,0,1,0,0,0,1,0,0,0,1
"ATP6V1E2",0,0,0,1,0,0,0,1,0,0,0,1
"RHOQ",0,0,0,1,0,0,0,1,0,0,0,1
"PIGF",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CRIPT",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"SOCS5",0,0,0,1,0,0,0,1,0,0,0,1
"MCFD2",0,0,0,1,0,0,0,1,0,0,0,1
"TTC7A",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"CALM2",0,0,0,1,0,0,0,1,0,0,0,1
"EPCAM",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"MSH2",0,2,0,1,0,0,0,1,0,2,0,1
"KCNK12",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"MSH6",6,8,0.750009838798097,0.78802490234375,0,0,0,1,6,8,0.750009838798097,0.78802490234375
"FBXO11",0,0,0,1,0,0,0,1,0,0,0,1
"FOXN2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PPP1R21",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"STON1-GTF2A1L",17,15,1.13332783254745,0.430025032954291,0,0,0,1,17,15,1.13332783254745,0.430025032954291
"STON1",0,0,0,1,0,0,0,1,0,0,0,1
"GTF2A1L",0,0,0,1,0,0,0,1,0,0,0,1
"LHCGR",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"FSHR",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"NRXN1",3,3,1,0.65625,0,1,0,1,3,4,0.750009838248499,0.7734375
"GPR75-ASB3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CHAC2",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"ERLEC1",0,0,0,1,0,0,0,1,0,0,0,1
"GPR75",0,3,0,1,0,0,0,1,0,3,0,1
"PSME4",0,0,0,1,0,0,0,1,0,0,0,1
"ACYP2",0,2,0,1,0,0,0,1,0,2,0,1
"C2orf73",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SPTBN1",0,0,0,1,7,8,0.875004583473351,0.696380615234375,7,8,0.875004583473351,0.696380615234375
"EML6",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"RTN4",0,0,0,1,0,0,0,1,0,0,0,1
"CLHC1",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"RPS27A",0,0,0,1,0,0,0,1,0,0,0,1
"MTIF2",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"CCDC88A",1,0,Inf,0.5,3,3,1,0.65625,4,3,1.33331584334321,0.5
"PNPT1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"EFEMP1",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC85A",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"SOX11",0,0,0,1,0,0,0,1,0,0,0,1
"VRK2",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"FANCL",4,5,0.800007767854906,0.74609375,0,0,0,1,4,5,0.800007767854906,0.74609375
"PAPOLG",0,0,0,1,0,0,0,1,0,0,0,1
"REL",0,0,0,1,0,0,0,1,0,0,0,1
"PUS10",1,7,0.142866337613651,0.99609375,0,0,0,1,1,7,0.142866337613651,0.99609375
"PEX13",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"KIAA1841",0,0,0,1,0,0,0,1,0,0,0,1
"XPO1",0,0,0,1,1,2,0.500014255100735,0.875,1,2,0.500014255100735,0.875
"FAM161A",0,0,0,1,0,0,0,1,0,0,0,1
"CCT4",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"COMMD1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"B3GNT2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TMEM17",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"EHBP1",1,0,Inf,0.5,0,1,0,1,1,1,1,0.75
"WDPCP",9,9,1,0.592735290527344,0,0,0,1,9,9,1,0.592735290527344
"MDH1",0,0,0,1,0,0,0,1,0,0,0,1
"UGP2",0,1,0,1,0,0,0,1,0,1,0,1
"VPS54",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PELI1",0,0,0,1,0,0,0,1,0,0,0,1
"LGALSL",0,0,0,1,0,0,0,1,0,0,0,1
"AFTPH",1,6,0.166678456622776,0.9921875,0,0,0,1,1,6,0.166678456622776,0.9921875
"SERTAD2",0,0,0,1,0,0,0,1,0,0,0,1
"SLC1A4",4,0,Inf,0.0625,2,2,1,0.6875,6,2,3.00007958303127,0.14453125
"CEP68",0,0,0,1,0,0,0,1,0,0,0,1
"RAB1A",0,0,0,1,0,0,0,1,0,0,0,1
"ACTR2",0,0,0,1,0,0,0,1,0,0,0,1
"SPRED2",0,0,0,1,2,1,1.99994298122268,0.5,2,1,1.99994298122268,0.5
"MEIS1",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"TMEM18",4,1,3.99955850143943,0.1875,0,0,0,1,4,1,3.99955850143943,0.1875
"ETAA1",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"C1D",0,0,0,1,0,0,0,1,0,0,0,1
"WDR92",0,3,0,1,0,0,0,1,0,3,0,1
"PNO1",0,0,0,1,0,0,0,1,0,0,0,1
"PPP3R1",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"CNRIP1",0,0,0,1,0,0,0,1,0,0,0,1
"PLEK",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"FBXO48",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"APLF",18,7,2.5714923799674,0.0216426253318787,0,0,0,1,18,7,2.5714923799674,0.0216426253318787
"CMPK2",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PROKR1",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"ARHGAP25",0,0,0,1,0,0,0,1,0,0,0,1
"RSAD2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"BMP10",0,0,0,1,0,0,0,1,0,0,0,1
"GKN2",0,0,0,1,0,0,0,1,0,0,0,1
"GKN1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ANTXR1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"GFPT1",0,3,0,1,0,0,0,1,0,3,0,1
"NFU1",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"AAK1",0,0,0,1,0,0,0,1,0,0,0,1
"ANXA4",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"GMCL1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SNRNP27",0,0,0,1,0,0,0,1,0,0,0,1
"MXD1",0,0,0,1,0,0,0,1,0,0,0,1
"ASPRV1",0,0,0,1,0,0,0,1,0,0,0,1
"RNF144A",0,0,0,1,0,0,0,1,0,0,0,1
"PCBP1",0,0,0,1,3,3,1,0.65625,3,3,1,0.65625
"C2orf42",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TIA1",0,0,0,1,0,0,0,1,0,0,0,1
"PCYOX1",11,15,0.733343815639524,0.836530208587646,0,0,0,1,11,15,0.733343815639524,0.836530208587646
"SNRPG",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"FAM136A",0,0,0,1,0,0,0,1,0,0,0,1
"TGFA",0,0,0,1,0,0,0,1,0,0,0,1
"ADD2",0,0,0,1,0,0,0,1,0,0,0,1
"FIGLA",0,0,0,1,0,0,0,1,0,0,0,1
"CLEC4F",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"CD207",13,8,1.62496372108961,0.191655158996582,0,0,0,1,13,8,1.62496372108961,0.191655158996582
"VAX2",0,0,0,1,0,0,0,1,0,0,0,1
"ATP6V1B1",5,3,1.66662789881154,0.36328125,0,0,0,1,5,3,1.66662789881154,0.36328125
"ANKRD53",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"TEX261",0,0,0,1,3,2,1.49997155670705,0.5,3,2,1.49997155670705,0.5
"NAGK",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"MCEE",9,15,0.600013960295047,0.924205183982849,0,0,0,1,9,15,0.600013960295047,0.924205183982849
"MPHOSPH10",0,0,0,1,0,0,0,1,0,0,0,1
"PAIP2B",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF638",0,0,0,1,0,0,0,1,0,0,0,1
"DYSF",5,7,0.714296885722386,0.80615234375,0,0,0,1,5,7,0.714296885722386,0.80615234375
"CYP26B1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"EXOC6B",0,0,0,1,0,0,0,1,0,0,0,1
"SPR",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"EMX1",0,0,0,1,3,3,1,0.65625,3,3,1,0.65625
"SFXN5",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"RAB11FIP5",0,0,0,1,0,1,0,1,0,1,0,1
"NOTO",0,0,0,1,0,0,0,1,0,0,0,1
"SMYD5",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"PRADC1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CCT7",0,0,0,1,0,0,0,1,0,0,0,1
"FBXO41",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"EGR4",0,0,0,1,0,0,0,1,0,0,0,1
"ALMS1",3,8,0.374991007688416,0.96728515625,0,0,0,1,3,8,0.374991007688416,0.96728515625
"TPRKB",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"DUSP11",0,0,0,1,0,0,0,1,0,0,0,1
"C2orf78",0,0,0,1,0,0,0,1,0,0,0,1
"STAMBP",0,0,0,1,0,0,0,1,0,0,0,1
"ACTG2",1,0,Inf,0.5,2,5,0.399989311352963,0.9375,3,5,0.600013956752488,0.85546875
"DGUOK",0,1,0,1,0,0,0,1,0,1,0,1
"TET3",1,2,0.500014255100735,0.875,3,5,0.600013956752488,0.85546875,4,7,0.571442807317693,0.88671875
"BOLA3",0,0,0,1,0,0,0,1,0,0,0,1
"MOB1A",0,0,0,1,0,0,0,1,0,0,0,1
"MTHFD2",0,0,0,1,0,0,0,1,0,0,0,1
"SLC4A5",6,3,1.99994297853116,0.25390625,0,0,0,1,6,3,1.99994297853116,0.25390625
"DCTN1",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"C2orf81",0,5,0,1,0,0,0,1,0,5,0,1
"WDR54",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"RTKN",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"INO80B",0,0,0,1,0,0,0,1,0,0,0,1
"WBP1",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"MOGS",4,7,0.571442807317693,0.88671875,0,0,0,1,4,7,0.571442807317693,0.88671875
"MRPL53",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC142",5,4,1.24998786284456,0.5,1,1,1,0.75,6,5,1.19999087482567,0.5
"TTC31",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"LBX2",0,0,0,1,0,0,0,1,0,0,0,1
"PCGF1",0,0,0,1,0,2,0,1,0,2,0,1
"TLX2",0,0,0,1,9,8,1.12499491149791,0.5,9,8,1.12499491149791,0.5
"DQX1",23,32,0.718761019682245,0.911499317614821,0,0,0,1,23,32,0.718761019682245,0.911499317614821
"AUP1",0,1,0,1,0,0,0,1,0,1,0,1
"HTRA2",1,5,0.200016783456664,0.984375,3,6,0.500014255773652,0.91015625,4,11,0.363627807590893,0.982421875
"LOXL3",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"DOK1",0,0,0,1,0,0,0,1,0,0,0,1
"M1AP",0,1,0,1,0,0,0,1,0,1,0,1
"SEMA4F",13,21,0.619061301091269,0.93927525752224,0,0,0,1,13,21,0.619061301091269,0.93927525752224
"HK2",0,0,0,1,0,0,0,1,0,0,0,1
"POLE4",0,0,0,1,0,0,0,1,0,0,0,1
"TACR1",0,0,0,1,0,0,0,1,0,0,0,1
"EVA1A",0,0,0,1,0,0,0,1,0,0,0,1
"MRPL19",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GCFC2",34,21,1.61901168168904,0.0523947412133018,0,0,0,1,34,21,1.61901168168904,0.0523947412133018
"LRRTM4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"REG3G",0,0,0,1,0,0,0,1,0,0,0,1
"REG1B",0,1,0,1,0,0,0,1,0,1,0,1
"REG1A",0,0,0,1,0,0,0,1,0,0,0,1
"REG3A",0,1,0,1,0,0,0,1,0,1,0,1
"CTNNA2",0,0,0,1,27,15,1.79995358643797,0.0442147734938772,27,15,1.79995358643797,0.0442147734938772
"LRRTM1",0,0,0,1,0,0,0,1,0,0,0,1
"SUCLG1",0,1,0,1,0,0,0,1,0,1,0,1
"DNAH6",18,19,0.947351279312653,0.628585320635466,0,0,0,1,18,19,0.947351279312653,0.628585320635466
"TRABD2A",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"TMSB10",0,0,0,1,0,0,0,1,0,0,0,1
"KCMF1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"TCF7L1",0,1,0,1,1,0,Inf,0.5,1,1,1,0.75
"TGOLN2",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"RETSAT",46,33,1.39391788239219,0.088305276530082,0,0,0,1,46,33,1.39391788239219,0.088305276530082
"ELMOD3",3,7,0.428557766080607,0.9453125,0,0,0,1,3,7,0.428557766080607,0.9453125
"CAPG",11,8,1.37497975778907,0.323802947998047,0,0,0,1,11,8,1.37497975778907,0.323802947998047
"SH2D6",2,6,0.33332449100887,0.96484375,0,0,0,1,2,6,0.33332449100887,0.96484375
"MAT2A",0,0,0,1,0,0,0,1,0,0,0,1
"GGCX",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"VAMP8",0,0,0,1,0,0,0,1,0,0,0,1
"VAMP5",0,0,0,1,0,0,0,1,0,0,0,1
"RNF181",12,16,0.750009839900614,0.827535774558782,0,0,0,1,12,16,0.750009839900614,0.827535774558782
"TMEM150A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"C2orf68",0,1,0,1,0,0,0,1,0,1,0,1
"USP39",0,4,0,1,3,3,1,0.65625,3,7,0.428557766080607,0.9453125
"SFTPB",0,0,0,1,0,0,0,1,0,0,0,1
"GNLY",0,0,0,1,0,0,0,1,0,0,0,1
"ATOH8",0,0,0,1,0,0,0,1,0,0,0,1
"ST3GAL5",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"POLR1A",0,1,0,1,0,0,0,1,0,1,0,1
"PTCD3",5,2,2.50006680582914,0.2265625,0,0,0,1,5,2,2.50006680582914,0.2265625
"IMMT",0,0,0,1,0,0,0,1,0,0,0,1
"MRPL35",4,3,1.33331584334321,0.5,0,0,0,1,4,3,1.33331584334321,0.5
"REEP1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"KDM3A",0,1,0,1,18,9,1.9999429704279,0.0610390603542328,18,10,1.79995359526141,0.0924666710197926
"CHMP3",0,0,0,1,0,0,0,1,0,0,0,1
"RNF103",0,0,0,1,0,0,0,1,0,0,0,1
"RMND5A",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"CD8A",0,3,0,1,1,1,1,0.75,1,4,0.250027596706012,0.96875
"CD8B",0,0,0,1,0,0,0,1,0,0,0,1
"ID2",0,0,0,1,0,0,0,1,0,0,0,1
"RGPD1",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"KIDINS220",2,2,1,0.6875,2,2,1,0.6875,4,4,1,0.63671875
"KRCC1",0,0,0,1,0,0,0,1,0,0,0,1
"SMYD1",0,1,0,1,0,0,0,1,0,1,0,1
"FABP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"THNSL2",27,18,1.499971539217,0.116346595954156,0,0,0,1,27,18,1.499971539217,0.116346595954156
"TEX37",0,0,0,1,0,0,0,1,0,0,0,1
"EIF2AK3",0,0,0,1,0,2,0,1,0,2,0,1
"MBOAT2",0,0,0,1,0,0,0,1,0,0,0,1
"RPIA",0,0,0,1,0,0,0,1,0,0,0,1
"ASAP2",0,0,0,1,1,3,0.33332444571292,0.9375,1,3,0.33332444571292,0.9375
"ITGB1BP1",0,0,0,1,0,0,0,1,0,0,0,1
"CPSF3",1,0,Inf,0.5,2,1,1.99994298122268,0.5,3,1,3.0000799907165,0.3125
"IAH1",1,8,0.125007668695623,0.998046875,0,0,0,1,1,8,0.125007668695623,0.998046875
"TEKT4",0,2,0,1,0,0,0,1,0,2,0,1
"ADAM17",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"MAL",0,0,0,1,0,0,0,1,0,0,0,1
"MRPS5",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"ZNF514",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF2",0,0,0,1,0,0,0,1,0,0,0,1
"PROM2",6,8,0.750009838798097,0.78802490234375,0,0,0,1,6,8,0.750009838798097,0.78802490234375
"KCNIP3",0,0,0,1,0,0,0,1,0,0,0,1
"FAHD2A",0,0,0,1,0,0,0,1,0,0,0,1
"TRIM43",0,0,0,1,0,1,0,1,0,1,0,1
"YWHAQ",0,0,0,1,0,0,0,1,0,0,0,1
"GPAT2",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"ADRA2B",0,0,0,1,0,0,0,1,0,0,0,1
"ASTL",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"DUSP2",0,1,0,1,5,6,0.833339670308138,0.7255859375,5,7,0.714296885722386,0.80615234375
"STARD7",0,1,0,1,0,0,0,1,0,1,0,1
"TMEM127",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"CIAO1",0,0,0,1,0,0,0,1,0,0,0,1
"SNRNP200",0,0,0,1,16,18,0.888892908216961,0.69620431936346,16,18,0.888892908216961,0.69620431936346
"ITPRIPL1",11,16,0.68751205105755,0.876105718314647,0,0,0,1,11,16,0.68751205105755,0.876105718314647
"NCAPH",0,1,0,1,0,0,0,1,0,1,0,1
"ARID5A",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"KANSL3",0,0,0,1,5,3,1.66662789881154,0.36328125,5,3,1.66662789881154,0.36328125
"LMAN2L",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"CNNM4",1,0,Inf,0.5,4,7,0.571442807317693,0.88671875,5,7,0.714296885722386,0.80615234375
"CNNM3",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"ANKRD23",10,10,1,0.588098526000976,0,0,0,1,10,10,1,0.588098526000976
"ANKRD39",0,0,0,1,0,0,0,1,0,0,0,1
"SEMA4C",0,0,0,1,3,2,1.49997155670705,0.5,3,2,1.49997155670705,0.5
"FAM178B",6,4,1.49997155452711,0.376953125,0,0,0,1,6,4,1.49997155452711,0.376953125
"FAHD2B",0,0,0,1,0,0,0,1,0,0,0,1
"ANKRD36",6,9,0.666679310308515,0.84912109375,0,0,0,1,6,9,0.666679310308515,0.84912109375
"COX5B",0,0,0,1,0,0,0,1,0,0,0,1
"ACTR1B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZAP70",3,4,0.750009838248499,0.7734375,7,5,1.39997810432657,0.38720703125,10,9,1.11110522650381,0.5
"TMEM131",0,0,0,1,0,0,0,1,0,0,0,1
"VWA3B",21,14,1.49997154360033,0.155252329539508,0,0,0,1,21,14,1.49997154360033,0.155252329539508
"CNGA3",9,10,0.900004766557158,0.676197052001953,0,0,0,1,9,10,0.900004766557158,0.676197052001953
"TAF1B",10,12,0.833339669879168,0.738266468048096,0,0,0,1,10,12,0.833339669879168,0.738266468048096
"INPP4A",0,1,0,1,0,2,0,1,0,3,0,1
"COA5",0,0,0,1,0,0,0,1,0,0,0,1
"UNC50",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"MGAT4A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TSGA10",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"C2orf15",0,0,0,1,0,0,0,1,0,0,0,1
"LIPT1",38,40,0.949984448378048,0.632828983485075,0,0,0,1,38,40,0.949984448378048,0.632828983485075
"MITD1",0,0,0,1,0,0,0,1,0,0,0,1
"MRPL30",0,0,0,1,0,0,0,1,0,0,0,1
"LYG2",7,13,0.538475896165297,0.942340850830078,0,0,0,1,7,13,0.538475896165297,0.942340850830078
"LYG1",11,10,1.09998370194395,0.5,0,0,0,1,11,10,1.09998370194395,0.5
"TXNDC9",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"EIF5B",0,0,0,1,4,4,1,0.63671875,4,4,1,0.63671875
"REV1",0,0,0,1,0,0,0,1,0,0,0,1
"CMSS1",0,0,0,1,0,0,0,1,0,0,0,1
"TBC1D23",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"FANCD2",0,9,0,1,0,0,0,1,0,9,0,1
"NIT2",4,5,0.800007767854906,0.74609375,0,0,0,1,4,5,0.800007767854906,0.74609375
"LNP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TMEM45A",0,0,0,1,0,0,0,1,0,0,0,1
"TFG",0,0,0,1,0,0,0,1,0,0,0,1
"ABI3BP",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"FANCD2OS",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"BRK1",0,0,0,1,0,0,0,1,0,0,0,1
"IMPG2",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"SENP7",0,0,0,1,0,0,0,1,0,0,0,1
"VHL",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TRMT10C",0,0,0,1,0,0,0,1,0,0,0,1
"PCNP",0,0,0,1,0,0,0,1,0,0,0,1
